QueryID,Query,Actual Count,Estimated Count,Abs Diff,Exec Time (s),CPU Time (ns),Peak Mem (bytes)
8234,"select ref_0.cc_zip as c0, ref_0.cc_mkt_desc as c1, ref_0.cc_company_name as c2 from main.call_center as ref_0 where ref_0.cc_closed_date_sk is NULL",30,30,0,0.062641645,13208440,0
8268,"select ref_0.ws_quantity as c0, ref_0.ws_web_site_sk as c1, ref_0.ws_ext_discount_amt as c2, 85 as c3, ref_0.ws_warehouse_sk as c4, ref_0.ws_web_page_sk as c5, ref_0.ws_ship_date_sk as c6, ref_0.ws_list_price as c7, ref_0.ws_bill_addr_sk as c8, ref_0.ws_ext_ship_cost as c9, ref_0.ws_ext_list_price as c10 from main.web_sales as ref_0 where (ref_0.ws_sales_price is not NULL) or (ref_0.ws_coupon_amt is NULL) limit 157",157,157,0,15.12321251,387252920,0
8326,"select ref_0.cp_description as c0, 34 as c1, ref_0.cp_description as c2, ref_0.cp_catalog_page_sk as c3, ref_0.cp_description as c4, ref_0.cp_catalog_page_number as c5, ref_0.cp_type as c6, ref_0.cp_description as c7, ref_0.cp_end_date_sk as c8 from main.catalog_page as ref_0 where (ref_0.cp_catalog_page_id is not NULL) or (ref_0.cp_catalog_page_id is not NULL)",20400,20400,0,0.050788851,8270544,0
8395,select (select cd_credit_rating from main.customer_demographics limit 1 offset 3) as c0 from main.web_sales as ref_0 where (ref_0.ws_web_site_sk is not NULL) or ((ref_0.ws_web_page_sk is not NULL) or (ref_0.ws_ext_list_price is not NULL)) limit 76,76,76,0,0.153434151,401047469,0
8443,"select ref_0.sr_reason_sk as c0, 25 as c1, ref_0.sr_store_sk as c2, ref_0.sr_returned_date_sk as c3, ref_0.sr_item_sk as c4, ref_0.sr_fee as c5, ref_0.sr_ticket_number as c6, ref_0.sr_fee as c7, ref_0.sr_reason_sk as c8, ref_0.sr_returned_date_sk as c9, ref_0.sr_net_loss as c10, case when ref_0.sr_net_loss is NULL then ref_0.sr_return_amt_inc_tax else ref_0.sr_return_amt_inc_tax end as c11, ref_0.sr_refunded_cash as c12, (select cr_returning_addr_sk from main.catalog_returns limit 1 offset 4) as c13, ref_0.sr_return_ship_cost as c14, ref_0.sr_return_amt as c15 from main.store_returns as ref_0 where 45 is NULL limit 191",0,0,0,0.03636625,860841,0
8491,"select (select ca_country from main.customer_address limit 1 offset 1) as c0, ref_0.cr_net_loss as c1, ref_0.cr_item_sk as c2, ref_0.cr_refunded_addr_sk as c3, cast(nullif(ref_0.cr_call_center_sk, ref_0.cr_return_ship_cost) as INTEGER) as c4, ref_0.cr_returned_time_sk as c5, ref_0.cr_refunded_cash as c6, ref_0.cr_returning_customer_sk as c7, ref_0.cr_returning_hdemo_sk as c8, ref_0.cr_return_quantity as c9, 93 as c10, ref_0.cr_returned_date_sk as c11, ref_0.cr_return_quantity as c12, ref_0.cr_return_quantity as c13, ref_0.cr_returning_addr_sk as c14, ref_0.cr_store_credit as c15, ref_0.cr_returning_customer_sk as c16, ref_0.cr_ship_mode_sk as c17, ref_0.cr_store_credit as c18, ref_0.cr_warehouse_sk as c19, (select cp_catalog_number from main.catalog_page limit 1 offset 76) as c20, ref_0.cr_return_tax as c21, ref_0.cr_order_number as c22 from main.catalog_returns as ref_0 where ref_0.cr_return_quantity is not NULL limit 142",142,142,0,0.167890939,446291911,0
8508,select ref_0.ws_item_sk as c0 from main.web_sales as ref_0 where ref_0.ws_bill_cdemo_sk is not NULL limit 76,76,76,0,0.162697421,349820375,0
8550,"select ref_0.ss_cdemo_sk as c0, ref_0.ss_addr_sk as c1, ref_0.ss_ext_sales_price as c2, ref_0.ss_item_sk as c3, ref_0.ss_quantity as c4, ref_0.ss_ext_sales_price as c5, ref_0.ss_ext_wholesale_cost as c6 from main.store_sales as ref_0 where (select cs_net_paid from main.catalog_sales limit 1 offset 30) is not NULL limit 106",106,106,0,15.52098424,955729492,0
8584,"select ref_0.cs_catalog_page_sk as c0, ref_0.cs_catalog_page_sk as c1, ref_0.cs_ship_cdemo_sk as c2 from main.catalog_sales as ref_0 where ref_0.cs_ship_addr_sk is NULL limit 45",45,45,0,0.224871423,1381344842,0
8771,"select subq_0.c5 as c0, subq_0.c0 as c1, case when (subq_0.c4 is not NULL) or (subq_0.c4 is NULL) then subq_0.c6 else subq_0.c6 end as c2, subq_0.c2 as c3 from (select ref_0.cd_dep_college_count as c0, ref_0.cd_dep_count as c1, ref_0.cd_dep_count as c2, ref_0.cd_dep_count as c3, 96 as c4, ref_0.cd_gender as c5, ref_0.cd_credit_rating as c6 from main.customer_demographics as ref_0 where ref_0.cd_gender is not NULL) as subq_0 where subq_0.c0 is not NULL limit 58",58,58,0,0.088399193,10863114,0
8904,"select (select ca_county from main.customer_address limit 1 offset 2) as c0, (select cd_dep_count from main.customer_demographics limit 1 offset 1) as c1, ref_0.cp_catalog_number as c2 from main.catalog_page as ref_0 where ref_0.cp_description is not NULL limit 103",103,103,0,0.069017487,11354042,0
8924,"select ref_0.cc_state as c0, case when ref_0.cc_company_name is not NULL then ref_0.cc_employees else ref_0.cc_employees end as c1, ref_0.cc_call_center_id as c2, ref_0.cc_street_type as c3 from main.call_center as ref_0 where ref_0.cc_closed_date_sk is NULL",30,30,0,0.050799732,7142940,0
8953,"select ref_0.wr_returned_time_sk as c0, ref_0.wr_returned_date_sk as c1, ref_0.wr_returning_customer_sk as c2 from main.web_returns as ref_0 where ref_0.wr_refunded_addr_sk is not NULL limit 155",155,155,0,15.112726489,348044478,0
9018,"select (select ca_street_name from main.customer_address limit 1 offset 5) as c0, ref_0.d_fy_year as c1 from main.date_dim as ref_0 where ref_0.d_last_dom is not NULL",73049,73049,0,0.070826527,22484841,0
9043,"select ref_0.ws_net_paid_inc_ship_tax as c0, ref_0.ws_ext_list_price as c1 from main.web_sales as ref_0 where ref_0.ws_ship_mode_sk is not NULL",71990942,71990942,0,30.637744454,1385007313,0
9278,"select subq_0.c7 as c0, subq_0.c6 as c1 from (select ref_0.cs_net_paid_inc_ship as c0, ref_0.cs_call_center_sk as c1, ref_0.cs_wholesale_cost as c2, ref_0.cs_catalog_page_sk as c3, ref_0.cs_sold_date_sk as c4, ref_0.cs_wholesale_cost as c5, ref_0.cs_bill_cdemo_sk as c6, ref_0.cs_bill_hdemo_sk as c7, 39 as c8 from main.catalog_sales as ref_0 where ref_0.cs_ext_tax is NULL limit 130) as subq_0 where (subq_0.c3 is not NULL) and (subq_0.c8 is NULL) limit 170",0,0,0,0.030917932,1016353,0
9291,"select ref_0.ss_hdemo_sk as c0, ref_0.ss_list_price as c1, ref_0.ss_sold_time_sk as c2, ref_0.ss_quantity as c3, ref_0.ss_ticket_number as c4 from main.store_sales as ref_0 where (ref_0.ss_ext_wholesale_cost is not NULL) and (ref_0.ss_ext_sales_price is not NULL) limit 102",102,102,0,15.32772418,718052446,0
9320,"select ref_0.ca_street_type as c0, ref_0.ca_city as c1, ref_0.ca_suite_number as c2, 63 as c3 from main.customer_address as ref_0 where ref_0.ca_suite_number is not NULL limit 98",98,98,0,0.059595047,12550360,0
9442,"select ref_0.cc_employees as c0, ref_0.cc_class as c1 from main.call_center as ref_0 where cast(nullif(ref_0.cc_mkt_id, ref_0.cc_tax_percentage) as INTEGER) is not NULL limit 47",30,30,0,0.062511009,11159471,0
9637,"select ref_0.cc_street_number as c0, ref_0.cc_sq_ft as c1, ref_0.cc_division as c2, ref_0.cc_street_type as c3 from main.call_center as ref_0 where 32 is NULL limit 80",0,0,0,0.030880771,1033226,0
9643,"select ref_0.d_weekend as c0, (select ss_ext_tax from main.store_sales limit 1 offset 6) as c1, ref_0.d_current_quarter as c2, ref_0.d_week_seq as c3, ref_0.d_fy_year as c4 from main.date_dim as ref_0 where (ref_0.d_qoy is not NULL) or (ref_0.d_date_id is NULL)",73049,73049,0,0.084314302,28240220,0
9729,"select ref_0.cp_department as c0, ref_0.cp_type as c1, ref_0.cp_catalog_number as c2, ref_0.cp_catalog_page_id as c3 from main.catalog_page as ref_0 where ref_0.cp_catalog_number is not NULL limit 111",111,111,0,0.067869608,17371663,0
9785,select 76 as c0 from main.store_returns as ref_0 where ref_0.sr_returned_date_sk is not NULL limit 108,108,108,0,15.121431775,355261910,0
9795,"select ref_0.ss_net_paid_inc_tax as c0, ref_0.ss_cdemo_sk as c1, ref_0.ss_customer_sk as c2, ref_0.ss_net_paid_inc_tax as c3, ref_0.ss_quantity as c4, ref_0.ss_ticket_number as c5, ref_0.ss_ext_discount_amt as c6, ref_0.ss_net_paid as c7, (select ss_sold_date_sk from main.store_sales limit 1 offset 5) as c8, ref_0.ss_ext_wholesale_cost as c9, ref_0.ss_sold_time_sk as c10, ref_0.ss_ext_tax as c11 from main.store_sales as ref_0 where ref_0.ss_coupon_amt is not NULL limit 174",174,174,0,0.270824884,626380074,0
9906,"select (select ws_wholesale_cost from main.web_sales limit 1 offset 6) as c0, (select cc_zip from main.call_center limit 1 offset 6) as c1, subq_0.c0 as c2, subq_0.c0 as c3, (select ca_street_name from main.customer_address limit 1 offset 3) as c4, subq_0.c0 as c5, subq_0.c0 as c6, subq_0.c0 as c7, subq_0.c0 as c8, subq_0.c0 as c9 from (select ref_0.ss_store_sk as c0 from main.store_sales as ref_0 where ref_0.ss_ext_sales_price is not NULL limit 50) as subq_0 where subq_0.c0 is not NULL limit 108",50,50,0,15.299116255,716526414,0
10025,select ref_0.c_birth_day as c0 from main.customer as ref_0 where ref_0.c_first_shipto_date_sk is not NULL limit 64,64,64,0,0.081558573,26576219,0
10121,"select ref_0.d_week_seq as c0, ref_0.d_same_day_ly as c1 from main.date_dim as ref_0 where ref_0.d_quarter_seq is not NULL",73049,73049,0,0.066946563,22139342,0
10248,"select ref_0.cp_start_date_sk as c0, ref_0.cp_catalog_number as c1, case when ref_0.cp_catalog_number is NULL then ref_0.cp_end_date_sk else ref_0.cp_end_date_sk end as c2, ref_0.cp_catalog_page_number as c3, ref_0.cp_department as c4, cast(coalesce((select ss_ext_sales_price from main.store_sales limit 1 offset 4) , ref_0.cp_catalog_number) as INTEGER) as c5, ref_0.cp_type as c6, (select cd_purchase_estimate from main.customer_demographics limit 1 offset 4) as c7, ref_0.cp_catalog_page_sk as c8 from main.catalog_page as ref_0 where ref_0.cp_description is not NULL limit 48",48,48,0,0.080240952,15883238,0
10290,"select ref_0.ws_sold_date_sk as c0, ref_0.ws_bill_hdemo_sk as c1 from main.web_sales as ref_0 where 50 is NULL limit 146",0,0,0,0.027309641,843266,0
10315,"select ref_0.cr_refunded_addr_sk as c0, ref_0.cr_returning_addr_sk as c1, ref_0.cr_return_tax as c2, ref_0.cr_ship_mode_sk as c3, ref_0.cr_returned_time_sk as c4, ref_0.cr_call_center_sk as c5, 74 as c6 from main.catalog_returns as ref_0 where cast(nullif(ref_0.cr_returning_cdemo_sk, ref_0.cr_returning_addr_sk) as INTEGER) is NULL limit 95",95,95,0,1.114262355,8246532889,0
10348,"select (select cs_ship_addr_sk from main.catalog_sales limit 1 offset 6) as c0, ref_0.cp_description as c1, ref_0.cp_end_date_sk as c2, ref_0.cp_description as c3, ref_0.cp_catalog_page_id as c4, ref_0.cp_catalog_number as c5, ref_0.cp_type as c6, case when ref_0.cp_end_date_sk is not NULL then 60 else 60 end as c7, case when ref_0.cp_end_date_sk is not NULL then ref_0.cp_department else ref_0.cp_department end as c8, ref_0.cp_catalog_number as c9, ref_0.cp_catalog_page_sk as c10, ref_0.cp_start_date_sk as c11, ref_0.cp_type as c12, ref_0.cp_department as c13, ref_0.cp_department as c14, case when ref_0.cp_type is not NULL then ref_0.cp_catalog_page_sk else ref_0.cp_catalog_page_sk end as c15, ref_0.cp_catalog_page_number as c16, ref_0.cp_catalog_number as c17, ref_0.cp_department as c18, ref_0.cp_catalog_page_number as c19, cast(nullif(73, ref_0.cp_end_date_sk) as INTEGER) as c20, ref_0.cp_catalog_page_sk as c21, ref_0.cp_catalog_page_id as c22, ref_0.cp_catalog_page_number as c23 from main.catalog_page as ref_0 where case when ref_0.cp_description is not NULL then (select cd_credit_rating from main.customer_demographics limit 1 offset 1) else (select cd_credit_rating from main.customer_demographics limit 1 offset 1) end is not NULL",20400,20400,0,0.134152796,20531439,0
10353,"select ref_0.inv_date_sk as c0, ref_0.inv_item_sk as c1 from main.inventory as ref_0 where 40 is NULL limit 33",0,0,0,0.026775271,943811,0
10365,"select cast(nullif(ref_0.d_same_day_lq, ref_0.d_dow) as INTEGER) as c0 from main.date_dim as ref_0 where ref_0.d_week_seq is not NULL",73049,73049,0,0.068591492,22376718,0
10551,"select ref_0.cr_return_amt_inc_tax as c0, ref_0.cr_order_number as c1, ref_0.cr_item_sk as c2 from main.catalog_returns as ref_0 where (ref_0.cr_returning_customer_sk is NULL) and (ref_0.cr_fee is NULL) limit 15",15,15,0,0.116697071,501443024,0
10590,"select ref_0.ws_ext_discount_amt as c0, ref_0.ws_net_paid_inc_tax as c1, ref_0.ws_net_paid_inc_ship_tax as c2, ref_0.ws_sold_time_sk as c3, ref_0.ws_order_number as c4 from main.web_sales as ref_0 where cast(nullif(cast(nullif(ref_0.ws_list_price, 55) as INTEGER), ref_0.ws_bill_customer_sk) as INTEGER) is not NULL limit 88",88,88,0,15.193762764,363873540,0
10600,"select ref_0.c_last_name as c0, ref_0.c_login as c1, ref_0.c_birth_year as c2, ref_0.c_customer_sk as c3, ref_0.c_email_address as c4 from main.customer as ref_0 where (ref_0.c_birth_month is NULL) and (ref_0.c_birth_year is NULL) limit 173",173,173,0,0.078126876,25845642,0
10860,select ref_0.cc_country as c0 from main.call_center as ref_0 where ref_0.cc_name is not NULL limit 169,30,30,0,0.059778414,11428776,0
10927,"select ref_0.ca_address_sk as c0, ref_0.ca_street_name as c1, ref_0.ca_gmt_offset as c2, ref_0.ca_address_id as c3, ref_0.ca_gmt_offset as c4, ref_0.ca_suite_number as c5, ref_0.ca_location_type as c6, (select d_holiday from main.date_dim limit 1 offset 2) as c7, ref_0.ca_city as c8, ref_0.ca_street_name as c9, ref_0.ca_city as c10, ref_0.ca_street_number as c11, ref_0.ca_address_id as c12, 22 as c13, ref_0.ca_street_number as c14, ref_0.ca_gmt_offset as c15 from main.customer_address as ref_0 where ref_0.ca_street_number is NULL limit 132",132,132,0,0.077772516,23894670,0
11132,"select cast(nullif(ref_0.ws_ship_customer_sk, ref_0.ws_bill_addr_sk) as INTEGER) as c0, ref_0.ws_net_paid_inc_tax as c1, ref_0.ws_ship_customer_sk as c2, ref_0.ws_bill_cdemo_sk as c3, 66 as c4, ref_0.ws_ship_addr_sk as c5, ref_0.ws_ext_discount_amt as c6, ref_0.ws_bill_customer_sk as c7, ref_0.ws_ship_cdemo_sk as c8, ref_0.ws_ext_list_price as c9, ref_0.ws_net_profit as c10, ref_0.ws_ext_discount_amt as c11, ref_0.ws_item_sk as c12, ref_0.ws_sold_date_sk as c13 from main.web_sales as ref_0 where (cast(nullif((select cd_dep_college_count from main.customer_demographics limit 1 offset 5) , ref_0.ws_ext_ship_cost) as INTEGER) is NULL) or (ref_0.ws_ship_customer_sk is not NULL) limit 32",32,32,0,15.165844562,344269434,0
11176,"select ref_0.cr_refunded_customer_sk as c0, ref_0.cr_refunded_customer_sk as c1, (select ss_sold_date_sk from main.store_sales limit 1 offset 4) as c2, ref_0.cr_ship_mode_sk as c3, ref_0.cr_return_quantity as c4 from main.catalog_returns as ref_0 where ref_0.cr_returning_hdemo_sk is not NULL limit 150",150,150,0,15.325577024,1291860668,0
11248,select ref_0.cd_dep_college_count as c0 from main.customer_demographics as ref_0 where ref_0.cd_dep_college_count is not NULL limit 110,110,110,0,0.082273983,30398250,0
11267,select ref_0.wr_refunded_cdemo_sk as c0 from main.web_returns as ref_0 where ref_0.wr_reason_sk is not NULL limit 140,140,140,0,0.200802282,689112500,0
11290,"select ref_0.d_same_day_ly as c0, ref_0.d_quarter_seq as c1, ref_0.d_fy_week_seq as c2, ref_0.d_quarter_seq as c3, case when (select cp_catalog_page_sk from main.catalog_page limit 1 offset 4) is not NULL then ref_0.d_date_sk else ref_0.d_date_sk end as c4, case when ref_0.d_following_holiday is NULL then ref_0.d_year else ref_0.d_year end as c5, ref_0.d_week_seq as c6, ref_0.d_last_dom as c7 from main.date_dim as ref_0 where ref_0.d_qoy is not NULL",73049,73049,0,0.095414384,40232754,0
11611,"select ref_0.ws_promo_sk as c0, ref_0.ws_order_number as c1, subq_0.c0 as c2, subq_0.c0 as c3, subq_0.c0 as c4, ref_0.ws_item_sk as c5, subq_0.c0 as c6 from main.web_sales as ref_0, lateral (select ref_1.ca_street_name as c0, ref_1.ca_city as c1, ref_1.ca_address_sk as c2, ref_0.ws_net_paid_inc_ship as c3 from main.customer_address as ref_1 where ref_1.ca_zip is NULL) as subq_0 where (subq_0.c2 is NULL) or (ref_0.ws_list_price is not NULL) limit 81",81,81,0,3854.130097867,40211694538887,6442450944
11803,"select ref_0.cd_gender as c0, ref_0.cd_dep_college_count as c1, ref_0.cd_education_status as c2, ref_0.cd_marital_status as c3 from main.customer_demographics as ref_0 where (ref_0.cd_dep_employed_count is not NULL) and (ref_0.cd_dep_college_count is not NULL) limit 115",115,115,0,0.079260132,27470237,0
11924,"select ref_0.cs_net_profit as c0, ref_0.cs_ship_customer_sk as c1, ref_0.cs_net_profit as c2 from main.catalog_sales as ref_0 where (ref_0.cs_ext_tax is NULL) and (ref_0.cs_sales_price is not NULL) limit 102",102,102,0,15.379194812,5878077803,0
12000,"select ref_0.wr_refunded_cdemo_sk as c0, ref_0.wr_returning_hdemo_sk as c1, ref_0.wr_reversed_charge as c2, ref_0.wr_account_credit as c3 from main.web_returns as ref_0 where ref_0.wr_return_quantity is NULL limit 109",109,109,0,0.153557317,690423799,0
12111,"select ref_0.c_current_cdemo_sk as c0, ref_0.c_birth_month as c1, cast(nullif(ref_0.c_current_cdemo_sk, ref_0.c_birth_year) as INTEGER) as c2 from main.customer as ref_0 where ref_0.c_birth_day is not NULL limit 128",128,128,0,0.092976681,34395153,0
12232,"select 44 as c0, ref_0.d_last_dom as c1, ref_0.d_current_year as c2, ref_0.d_same_day_ly as c3, ref_0.d_quarter_name as c4, cast(nullif(ref_0.d_fy_quarter_seq, cast(coalesce(ref_0.d_fy_week_seq, ref_0.d_moy) as INTEGER)) as INTEGER) as c5, ref_0.d_holiday as c6 from main.date_dim as ref_0 where 64 is not NULL limit 44",44,44,0,0.146102166,12748603,0
12360,"select ref_0.wr_reversed_charge as c0, ref_0.wr_reversed_charge as c1, ref_0.wr_account_credit as c2, ref_0.wr_return_tax as c3, ref_0.wr_reason_sk as c4, (select cd_purchase_estimate from main.customer_demographics limit 1 offset 64) as c5, ref_0.wr_net_loss as c6 from main.web_returns as ref_0 where ref_0.wr_returned_date_sk is not NULL limit 85",85,85,0,0.170817763,390999662,0
12384,"select subq_0.c2 as c0, subq_0.c0 as c1, case when (subq_0.c2 is NULL) or (subq_0.c1 is not NULL) then subq_0.c1 else subq_0.c1 end as c2, subq_0.c0 as c3, cast(coalesce(subq_0.c1, subq_0.c2) as INTEGER) as c4, subq_0.c2 as c5, subq_0.c2 as c6, subq_0.c0 as c7 from (select ref_0.sr_returned_date_sk as c0, cast(coalesce(ref_0.sr_returned_date_sk, ref_0.sr_reversed_charge) as INTEGER) as c1, ref_0.sr_refunded_cash as c2 from main.store_returns as ref_0 where ref_0.sr_return_tax is NULL limit 117) as subq_0 where subq_0.c0 is not NULL limit 42",42,42,0,15.144603973,673735882,0
12468,"select ref_0.ss_ext_discount_amt as c0, ref_0.ss_ext_wholesale_cost as c1, ref_0.ss_ext_wholesale_cost as c2 from main.store_sales as ref_0 where ref_0.ss_net_paid is not NULL limit 111",111,111,0,7.268725213,748034331,0
12538,"select ref_0.sr_return_amt_inc_tax as c0 from main.store_returns as ref_0 where cast(coalesce(89, ref_0.sr_cdemo_sk) as INTEGER) is NULL",0,0,0,0.027106095,1057418,0
12812,"select ref_0.cp_start_date_sk as c0, ref_0.cp_catalog_page_id as c1, ref_0.cp_catalog_number as c2, ref_0.cp_description as c3, ref_0.cp_department as c4, ref_0.cp_department as c5, (select cr_returning_addr_sk from main.catalog_returns limit 1 offset 3) as c6, ref_0.cp_catalog_page_id as c7 from main.catalog_page as ref_0 where ref_0.cp_catalog_page_id is not NULL limit 172",172,172,0,0.107414276,22094035,0
